CustomerID,PurchaseDate,AmountSpent
1658,2021-11-10 20:05:56.238768,37.67
2378,2021-11-10 21:41:45.573817,107.61
926,2021-11-10 21:48:04.037553,49.88
317,2021-11-10 21:50:55.731899,317.56
2344,2021-11-10 22:32:40.603711,34.58
1601,2021-11-11 00:27:42.444922,34.03
1120,2021-11-11 00:45:18.375743,98.61
922,2021-11-11 02:42:06.565462,30.67
472,2021-11-11 03:32:33.564116,52.42
2123,2021-11-11 03:34:13.984162,42.83
2048,2021-11-11 03:55:24.468417,51.44
652,2021-11-11 03:56:15.456129,267.46
528,2021-11-11 04:40:46.973575,173.4
2166,2021-11-11 05:57:15.965064,81.81
1221,2021-11-11 06:11:23.642364,58.66
1871,2021-11-11 08:18:53.812295,57.28
1286,2021-11-11 10:04:28.140960,60.63
1880,2021-11-11 10:07:51.603212,29.92
2067,2021-11-11 11:56:29.780549,61.65
1804,2021-11-11 13:07:29.312186,142.61
794,2021-11-11 13:17:06.149494,34.29
755,2021-11-11 14:00:20.066280,68.02
2879,2021-11-11 14:01:23.731398,169.48
1974,2021-11-11 14:13:28.183500,102.63
2660,2021-11-11 15:19:06.386844,53.94
1691,2021-11-11 17:02:00.098745,239.47
195,2021-11-11 17:55:01.700823,51.01
2461,2021-11-11 18:21:30.859993,82.87
222,2021-11-11 18:44:40.701651,300.19
477,2021-11-11 19:29:10.168607,66.11
1990,2021-11-11 19:33:19.277448,226.33
2032,2021-11-11 22:02:52.150634,49.15
2540,2021-11-11 23:01:08.580475,113.93
1599,2021-11-12 00:28:40.004466,30.89
1049,2021-11-12 01:29:10.806722,34.7
679,2021-11-12 01:44:45.230343,90.19
568,2021-11-12 03:57:07.073162,51.21
194,2021-11-12 04:10:55.651776,191.05
2848,2021-11-12 04:28:23.783296,41.49
1250,2021-11-12 05:40:15.245354,181.53
2189,2021-11-12 06:44:57.533022,196.72
1057,2021-11-12 10:45:30.802311,282.26
176,2021-11-12 11:09:59.527586,67.75
2856,2021-11-12 11:26:09.309257,73.21
1797,2021-11-12 12:13:09.662102,75.22
494,2021-11-12 14:07:14.269224,83.56
1528,2021-11-12 14:28:28.235282,51.55
2345,2021-11-12 15:10:01.062246,30.59
1667,2021-11-12 16:34:28.240232,84.75
1575,2021-11-12 20:18:11.472208,47.33
1102,2021-11-12 21:17:59.989848,24.37
864,2021-11-12 21:46:54.920577,189.93
2213,2021-11-13 00:31:07.469798,191.12
1658,2021-11-13 00:48:46.752244,30.82
1372,2021-11-13 02:57:08.301252,183.72
2208,2021-11-13 03:10:16.347481,69.52
1274,2021-11-13 04:00:33.280590,232.74
2855,2021-11-13 04:31:28.244872,114.05
2165,2021-11-13 06:33:16.546588,121.55
2876,2021-11-13 07:36:00.050934,73.35
1943,2021-11-13 08:15:12.187417,48.96
2495,2021-11-13 08:54:58.026243,376.56
2259,2021-11-13 11:05:50.149962,87.52
2152,2021-11-13 11:39:11.300471,27.4
2391,2021-11-13 14:24:36.225021,263.89
1788,2021-11-13 14:33:12.049442,122.32
1297,2021-11-13 15:20:58.630692,76.35
2399,2021-11-13 15:29:35.873931,50.3
356,2021-11-13 16:10:55.741932,76.83
1642,2021-11-13 16:13:19.476628,54.54
779,2021-11-13 17:15:11.677542,35.25
7,2021-11-13 17:28:20.829073,42.03
1059,2021-11-13 20:42:40.148633,182.47
520,2021-11-13 21:31:21.874709,64.59
1619,2021-11-13 22:15:30.442978,55.83
532,2021-11-13 23:52:12.170295,32.9
580,2021-11-13 23:55:30.059759,74.75
523,2021-11-14 00:22:24.965691,27.68
1358,2021-11-14 01:52:17.338191,317.6
589,2021-11-14 02:05:35.204749,51.41
1881,2021-11-14 02:41:37.738921,128.59
2077,2021-11-14 03:06:39.137975,51.24
2459,2021-11-14 04:48:34.187297,57.2
2160,2021-11-14 05:05:50.854986,84.88
248,2021-11-14 08:14:42.790878,234.71
600,2021-11-14 09:04:54.318426,102.16
1387,2021-11-14 09:06:32.743252,55.34
1731,2021-11-14 09:18:29.698549,39.16
2270,2021-11-14 09:31:02.719941,22.39
1334,2021-11-14 10:43:24.862837,51.64
2741,2021-11-14 12:13:17.169796,78.49
1472,2021-11-14 13:38:50.508141,79.78
1730,2021-11-14 13:39:25.963355,27.6
2524,2021-11-14 15:04:42.643130,284.83
1693,2021-11-14 15:10:47.143462,96.03
1927,2021-11-14 17:04:13.604477,98.78
1849,2021-11-14 17:39:29.721654,80.26
1705,2021-11-14 18:28:42.612625,36.34
395,2021-11-14 18:35:21.106436,107.58
2597,2021-11-14 19:10:49.160391,73.74
1915,2021-11-14 19:20:14.941000,328.82
2895,2021-11-14 20:04:20.155643,61.0
413,2021-11-14 20:28:29.864889,303.57
443,2021-11-14 20:53:11.552707,102.16
832,2021-11-14 21:48:32.488058,81.94
189,2021-11-14 21:53:49.472215,49.52
2396,2021-11-14 22:10:41.531619,317.03
2378,2021-11-14 22:23:50.203575,108.73
1727,2021-11-15 00:16:11.402480,60.38
2838,2021-11-15 03:58:48.752465,62.89
2277,2021-11-15 04:39:09.372603,102.72
609,2021-11-15 04:44:38.973623,50.85
1582,2021-11-15 05:00:45.037976,11.25
2764,2021-11-15 05:38:03.905114,96.67
1812,2021-11-15 06:06:29.632403,69.96
1825,2021-11-15 06:30:35.786520,43.24
2097,2021-11-15 07:49:13.398394,193.07
2458,2021-11-15 10:07:57.707274,128.4
2702,2021-11-15 10:27:10.964811,70.54
911,2021-11-15 10:36:33.096288,73.91
2598,2021-11-15 11:21:13.391540,85.71
2098,2021-11-15 12:23:21.605229,75.16
226,2021-11-15 12:58:44.552731,66.98
343,2021-11-15 13:36:56.599949,12.29
750,2021-11-15 13:54:06.287015,57.18
1360,2021-11-15 14:10:36.661657,134.74
1060,2021-11-15 14:14:08.311786,31.11
1870,2021-11-15 14:31:17.467980,73.4
2541,2021-11-15 17:36:05.047264,68.17
2362,2021-11-15 17:37:06.467198,314.71
2818,2021-11-15 18:57:35.665082,25.52
2257,2021-11-15 21:32:02.443164,57.99
2503,2021-11-15 21:58:33.146734,32.78
1719,2021-11-15 22:30:20.127669,182.4
2468,2021-11-15 23:42:36.264216,43.27
287,2021-11-16 00:31:58.333009,271.83
2580,2021-11-16 02:28:33.831333,152.01
1817,2021-11-16 02:44:14.523898,73.78
231,2021-11-16 02:51:33.362813,61.24
1033,2021-11-16 04:20:00.902954,293.03
2236,2021-11-16 05:50:08.954640,126.0
2264,2021-11-16 05:55:20.052323,215.08
2952,2021-11-16 06:29:11.002408,39.55
2672,2021-11-16 07:08:22.171779,173.74
2821,2021-11-16 08:37:00.637692,156.12
2449,2021-11-16 10:40:16.718635,29.47
1534,2021-11-16 11:45:00.181984,141.27
2815,2021-11-16 13:39:50.956506,143.78
1720,2021-11-16 14:02:49.995272,175.42
105,2021-11-16 15:12:37.825266,58.0
1939,2021-11-16 17:47:21.963780,57.2
1876,2021-11-16 18:04:03.841567,141.65
1590,2021-11-16 19:17:25.756033,64.12
677,2021-11-16 19:36:05.933955,38.46
2685,2021-11-16 19:38:39.476847,37.95
453,2021-11-16 20:17:32.515234,29.01
1320,2021-11-16 20:37:48.746680,36.54
1876,2021-11-16 22:43:49.653816,171.19
174,2021-11-16 23:57:36.224343,77.59
946,2021-11-17 00:11:53.780326,167.61
254,2021-11-17 00:22:39.559330,136.99
1383,2021-11-17 01:42:06.446363,55.72
235,2021-11-17 03:34:59.457408,80.86
858,2021-11-17 03:54:34.175310,58.7
1832,2021-11-17 04:05:14.493825,186.61
1993,2021-11-17 04:27:59.739927,92.4
1146,2021-11-17 06:38:24.992666,39.97
1319,2021-11-17 07:58:18.662224,33.62
637,2021-11-17 08:37:49.545474,85.84
661,2021-11-17 08:50:53.895749,76.74
1259,2021-11-17 08:57:05.504183,92.57
264,2021-11-17 09:32:02.975823,35.46
2203,2021-11-17 10:08:37.944255,62.15
438,2021-11-17 10:12:14.652984,160.96
1554,2021-11-17 10:16:23.769324,74.62
1135,2021-11-17 13:15:53.148301,45.19
1009,2021-11-17 14:23:03.550248,44.31
238,2021-11-17 14:29:01.855195,155.18
1584,2021-11-17 15:11:05.368990,91.62
2327,2021-11-17 15:19:35.006408,139.53
1129,2021-11-17 16:52:11.608822,69.11
1331,2021-11-17 18:16:15.613866,46.67
1945,2021-11-17 21:03:14.672758,118.11
1100,2021-11-17 23:36:40.265782,149.52
2425,2021-11-18 00:30:57.100654,72.27
640,2021-11-18 00:32:43.309368,41.13
395,2021-11-18 02:45:11.521382,79.44
505,2021-11-18 03:58:04.172937,47.31
2941,2021-11-18 04:33:57.603413,50.04
2857,2021-11-18 04:47:08.141948,54.82
1833,2021-11-18 04:59:13.879604,57.15
1752,2021-11-18 05:26:45.646530,187.05
1072,2021-11-18 05:28:18.178190,130.04
1705,2021-11-18 06:19:01.318076,63.04
743,2021-11-18 07:13:12.625101,262.78
692,2021-11-18 08:27:23.397214,49.02
79,2021-11-18 10:10:18.858525,42.75
2940,2021-11-18 10:58:55.973447,89.83
762,2021-11-18 11:22:12.080771,73.52
1413,2021-11-18 11:23:36.951355,108.5
2715,2021-11-18 11:24:04.743105,71.57
882,2021-11-18 11:27:16.511927,39.0
2818,2021-11-18 11:41:13.624734,51.28
2207,2021-11-18 11:47:49.927945,128.07
2789,2021-11-18 12:25:01.738720,210.23
1956,2021-11-18 12:46:55.248339,253.09
2408,2021-11-18 15:53:43.084077,53.75
71,2021-11-18 17:01:17.933426,32.62
2374,2021-11-18 17:20:21.344305,54.9
1418,2021-11-18 19:34:39.010244,171.99
2687,2021-11-18 22:11:00.168213,49.87
310,2021-11-18 22:19:13.708027,81.24
1891,2021-11-18 23:19:11.740546,261.18
464,2021-11-19 01:25:48.040201,67.2
448,2021-11-19 02:09:51.903911,246.49
1950,2021-11-19 03:49:30.547375,74.37
131,2021-11-19 06:31:38.507710,92.07
1564,2021-11-19 09:02:57.193024,43.25
201,2021-11-19 09:16:30.253446,51.41
1792,2021-11-19 10:38:42.815690,85.84
2669,2021-11-19 12:06:49.293227,38.34
1986,2021-11-19 12:37:35.095703,61.27
2612,2021-11-19 12:47:14.625514,49.12
1232,2021-11-19 13:01:16.218780,74.55
2489,2021-11-19 13:03:48.741181,234.39
663,2021-11-19 13:19:41.710886,99.56
1293,2021-11-19 13:20:52.869119,46.22
1255,2021-11-19 13:31:21.396214,261.23
1119,2021-11-19 14:25:16.035292,22.52
1956,2021-11-19 14:29:35.806395,290.32
1937,2021-11-19 14:33:44.644960,72.01
2941,2021-11-19 14:44:55.189724,38.95
397,2021-11-19 15:17:23.399609,181.06
914,2021-11-19 16:10:00.793503,52.98
2544,2021-11-19 16:49:36.045804,68.35
343,2021-11-19 19:35:51.161553,2.82
2456,2021-11-19 19:53:34.662928,95.15
1254,2021-11-19 21:38:01.444287,112.49
2006,2021-11-19 21:40:40.806568,134.58
67,2021-11-19 22:45:40.703637,35.2
613,2021-11-19 22:56:59.719244,42.2
1016,2021-11-19 23:49:39.908228,47.64
474,2021-11-20 00:08:07.591407,58.48
99,2021-11-20 01:14:54.731015,135.3
716,2021-11-20 01:16:33.962071,46.57
669,2021-11-20 03:27:45.355941,26.97
2090,2021-11-20 03:33:37.970884,122.7
1981,2021-11-20 05:07:27.941383,35.51
2284,2021-11-20 06:12:18.203268,141.81
364,2021-11-20 06:51:42.517391,100.19
1505,2021-11-20 10:10:22.287039,77.42
2103,2021-11-20 12:55:44.079434,73.76
424,2021-11-20 13:49:21.880143,35.59
2197,2021-11-20 14:08:17.969154,80.65
1265,2021-11-20 14:35:32.500137,52.93
1142,2021-11-20 15:28:58.175124,58.65
1871,2021-11-20 15:30:42.903862,82.11
2889,2021-11-20 18:45:30.924957,107.54
1381,2021-11-20 19:10:14.661587,133.89
2268,2021-11-20 19:31:32.885961,51.47
2303,2021-11-20 19:43:01.439965,74.55
2965,2021-11-20 19:46:00.860353,109.38
1709,2021-11-20 21:14:14.611512,80.72
1112,2021-11-20 22:04:31.606365,13.49
357,2021-11-20 23:22:17.591661,59.34
1101,2021-11-21 03:21:24.723188,69.88
1297,2021-11-21 03:40:39.149343,38.54
433,2021-11-21 04:21:26.208698,33.28
903,2021-11-21 04:32:44.864332,175.95
1874,2021-11-21 05:32:04.112048,65.59
273,2021-11-21 06:32:19.142062,106.16
1612,2021-11-21 07:17:15.195825,24.45
838,2021-11-21 08:52:09.714687,91.67
376,2021-11-21 10:03:41.257464,75.39
753,2021-11-21 11:45:25.668529,113.68
1320,2021-11-21 13:30:36.524444,47.8
1479,2021-11-21 14:40:08.078966,105.86
73,2021-11-21 15:09:36.890706,87.92
2668,2021-11-21 15:19:46.334188,82.85
1871,2021-11-21 15:24:04.887674,93.56
2461,2021-11-21 16:54:43.033219,58.77
2812,2021-11-21 17:23:43.763372,272.64
2605,2021-11-21 17:56:38.390474,58.2
230,2021-11-21 20:27:20.677645,24.23
245,2021-11-21 22:14:55.990437,106.35
2896,2021-11-21 22:16:14.896383,89.43
2295,2021-11-21 22:18:19.042236,60.64
1521,2021-11-21 22:25:52.659701,43.74
436,2021-11-21 23:05:56.288044,58.51
2185,2021-11-21 23:45:45.810651,84.16
2411,2021-11-22 00:19:41.828853,106.29
2739,2021-11-22 00:23:56.632548,96.89
1288,2021-11-22 00:46:24.360743,51.25
1934,2021-11-22 01:01:50.172475,48.31
2678,2021-11-22 02:35:02.623118,194.49
2701,2021-11-22 07:56:14.260811,83.34
515,2021-11-22 09:01:33.113543,102.16
1575,2021-11-22 09:31:05.540503,59.12
1765,2021-11-22 10:01:28.805831,228.29
967,2021-11-22 10:05:52.313710,38.12
1513,2021-11-22 10:43:37.759376,43.58
932,2021-11-22 11:21:58.733199,267.31
1410,2021-11-22 11:45:33.951616,332.34
543,2021-11-22 12:57:44.029622,223.68
1121,2021-11-22 13:01:51.085649,95.19
914,2021-11-22 14:39:40.469585,48.53
802,2021-11-22 16:16:37.779174,35.31
890,2021-11-22 16:24:22.431778,53.52
172,2021-11-22 17:18:04.104907,60.94
2304,2021-11-22 17:32:09.538858,54.78
1793,2021-11-22 18:17:15.840180,116.75
688,2021-11-22 19:11:24.578917,76.1
434,2021-11-22 19:46:53.489573,56.56
1689,2021-11-22 20:51:49.887772,253.81
794,2021-11-22 20:55:06.354273,46.81
1342,2021-11-22 21:04:28.991370,120.82
1745,2021-11-22 21:30:11.338621,71.05
276,2021-11-22 21:40:14.521214,53.84
1051,2021-11-22 22:42:38.215013,32.3
1991,2021-11-23 01:45:30.057773,144.76
317,2021-11-23 01:47:34.953514,270.13
803,2021-11-23 02:15:01.975190,58.0
2748,2021-11-23 02:48:54.661056,54.9
1509,2021-11-23 03:02:15.392335,60.16
1617,2021-11-23 03:25:26.049830,114.94
2015,2021-11-23 04:33:40.611966,50.18
2153,2021-11-23 05:26:07.650348,76.13
1748,2021-11-23 05:47:43.902622,95.34
1779,2021-11-23 06:21:46.080544,152.13
1519,2021-11-23 07:59:19.022499,29.33
1835,2021-11-23 09:42:29.470832,107.59
917,2021-11-23 10:43:17.019604,56.99
178,2021-11-23 11:14:05.184488,259.5
716,2021-11-23 12:25:39.540334,50.65
2475,2021-11-23 13:51:55.383559,68.17
2101,2021-11-23 16:25:33.384429,74.0
1516,2021-11-23 17:53:44.310035,44.48
496,2021-11-23 18:34:23.167639,152.64
2878,2021-11-23 18:48:13.917745,142.97
2072,2021-11-23 19:08:02.128133,19.62
1424,2021-11-23 19:37:55.742502,203.56
1836,2021-11-23 20:15:14.748051,80.88
2938,2021-11-23 20:39:51.453482,93.57
977,2021-11-23 21:07:00.236858,50.89
2570,2021-11-23 21:10:13.526443,255.47
2170,2021-11-23 21:55:50.705756,24.48
2763,2021-11-23 23:27:43.640484,33.84
2363,2021-11-24 01:35:33.660178,303.94
2655,2021-11-24 02:47:21.602750,32.62
2139,2021-11-24 03:38:30.481794,78.86
1284,2021-11-24 05:10:54.311682,121.03
2916,2021-11-24 06:08:29.338385,67.75
642,2021-11-24 06:47:55.668008,82.42
1793,2021-11-24 06:58:03.659947,95.35
2235,2021-11-24 07:54:18.352399,78.9
2924,2021-11-24 11:55:06.271387,22.59
1609,2021-11-24 16:00:59.220739,68.21
2444,2021-11-24 16:26:30.891879,190.09
1948,2021-11-24 17:06:21.287809,115.24
1600,2021-11-24 17:15:13.800376,12.68
127,2021-11-24 19:07:31.858116,193.19
767,2021-11-24 20:31:16.627569,81.9
595,2021-11-24 23:28:42.519656,67.39
87,2021-11-24 23:38:04.124813,125.16
636,2021-11-25 01:10:34.016762,88.76
2485,2021-11-25 01:29:18.630792,285.68
171,2021-11-25 01:54:30.313157,51.7
582,2021-11-25 03:38:38.233613,75.38
1104,2021-11-25 03:56:29.548710,131.77
1099,2021-11-25 04:31:24.389321,113.69
2434,2021-11-25 04:35:03.158656,43.72
4,2021-11-25 04:44:31.865641,188.71
1643,2021-11-25 05:31:27.589869,281.07
795,2021-11-25 06:44:05.281284,36.27
1475,2021-11-25 07:36:32.763247,42.18
450,2021-11-25 07:56:44.701812,44.24
1195,2021-11-25 10:03:10.616746,375.38
2264,2021-11-25 10:11:42.465977,313.33
871,2021-11-25 10:22:42.403950,17.12
2960,2021-11-25 11:46:09.562916,23.28
1472,2021-11-25 12:25:11.211471,101.36
2986,2021-11-25 15:31:14.625297,68.51
2659,2021-11-25 16:02:17.139569,37.49
1180,2021-11-25 16:54:05.456204,24.03
919,2021-11-25 17:25:19.744455,49.72
2560,2021-11-25 17:47:52.396134,53.15
2421,2021-11-25 18:12:07.958704,133.04
1292,2021-11-25 18:24:43.154544,93.55
2125,2021-11-25 18:44:27.883588,47.19
1845,2021-11-25 18:59:35.413509,299.27
1881,2021-11-25 20:04:17.930916,69.11
567,2021-11-25 21:16:51.026509,126.85
324,2021-11-25 21:25:48.604030,124.65
2435,2021-11-25 21:33:39.289315,65.45
103,2021-11-25 22:58:09.557051,72.99
2784,2021-11-26 02:08:04.851023,66.08
2818,2021-11-26 02:12:03.835762,42.32
946,2021-11-26 02:25:43.520704,160.59
171,2021-11-26 03:57:54.135604,23.3
2587,2021-11-26 04:02:13.063854,61.65
109,2021-11-26 04:02:59.822944,63.68
1692,2021-11-26 05:38:23.174410,239.34
2038,2021-11-26 05:55:32.507976,40.07
801,2021-11-26 06:01:18.791679,60.59
1501,2021-11-26 06:37:25.440216,19.6
1109,2021-11-26 07:29:40.490161,45.46
529,2021-11-26 07:45:11.992138,103.67
1494,2021-11-26 08:23:12.859009,244.84
2680,2021-11-26 08:44:25.908791,133.58
2594,2021-11-26 11:46:28.857419,162.28
933,2021-11-26 17:49:01.006852,41.68
1102,2021-11-26 18:01:30.549321,17.48
2775,2021-11-26 18:02:32.256118,347.42
2118,2021-11-26 18:51:41.763525,68.42
2721,2021-11-26 19:18:42.322727,58.79
2131,2021-11-26 20:09:34.800832,87.36
1270,2021-11-26 20:35:40.043798,290.88
273,2021-11-26 21:02:09.542419,134.81
1708,2021-11-26 21:39:37.989417,170.32
2347,2021-11-26 22:00:09.790934,57.54
2023,2021-11-26 22:05:20.099188,73.4
855,2021-11-26 22:42:31.027684,228.25
2247,2021-11-26 23:06:08.514855,214.01
961,2021-11-27 00:18:44.470876,69.86
1462,2021-11-27 01:03:29.069980,55.87
1584,2021-11-27 01:10:00.325047,79.02
526,2021-11-27 03:26:32.420821,35.79
1567,2021-11-27 05:06:51.942122,51.44
303,2021-11-27 07:08:34.475709,99.64
2902,2021-11-27 07:55:51.723661,24.82
1718,2021-11-27 08:52:40.227371,48.94
1950,2021-11-27 09:10:23.812749,33.44
2604,2021-11-27 10:50:18.918398,22.28
434,2021-11-27 11:16:13.650934,31.58
247,2021-11-27 11:23:37.929374,71.92
159,2021-11-27 11:37:42.948790,99.91
377,2021-11-27 11:50:04.704114,107.19
2746,2021-11-27 11:58:52.536559,88.28
1025,2021-11-27 11:59:19.028855,39.14
2498,2021-11-27 12:07:52.945927,62.54
2350,2021-11-27 12:48:10.642569,195.17
1915,2021-11-27 13:04:27.714668,289.86
2730,2021-11-27 13:49:10.001338,177.31
2372,2021-11-27 14:58:33.952618,71.1
468,2021-11-27 18:01:20.647941,138.51
2420,2021-11-27 18:44:47.359866,78.42
663,2021-11-27 19:54:55.356012,81.45
917,2021-11-27 20:03:57.073567,82.34
2790,2021-11-27 22:23:47.740522,24.2
224,2021-11-28 00:13:22.726473,37.21
1692,2021-11-28 00:18:56.475930,156.52
1852,2021-11-28 01:23:12.786100,84.52
632,2021-11-28 02:11:46.073052,67.19
1617,2021-11-28 04:20:58.558628,74.55
41,2021-11-28 05:44:37.769841,65.85
114,2021-11-28 05:50:50.138349,66.55
2006,2021-11-28 06:22:35.836116,156.14
1291,2021-11-28 06:34:58.970699,52.17
242,2021-11-28 09:40:15.285738,107.85
1707,2021-11-28 10:39:03.667169,81.95
2775,2021-11-28 10:55:29.097932,267.58
1171,2021-11-28 12:36:08.828178,84.02
1849,2021-11-28 13:05:07.980831,81.25
2535,2021-11-28 13:21:56.920868,64.56
32,2021-11-28 15:28:17.520255,62.17
1626,2021-11-28 20:06:41.049094,18.73
2759,2021-11-28 20:20:47.146036,72.84
513,2021-11-28 20:46:40.635481,14.91
2926,2021-11-28 22:05:50.252219,278.08
2215,2021-11-28 22:12:36.136392,60.85
1485,2021-11-28 22:52:56.162580,49.71
1210,2021-11-28 22:53:15.208861,291.61
835,2021-11-28 22:54:24.912375,252.42
1570,2021-11-28 23:54:56.434669,102.6
373,2021-11-28 23:55:36.832117,79.35
1518,2021-11-29 00:04:27.879193,56.61
2892,2021-11-29 01:02:23.605087,71.91
940,2021-11-29 01:33:26.258315,273.99
292,2021-11-29 02:17:11.166097,59.06
1629,2021-11-29 03:45:45.359951,28.81
1565,2021-11-29 04:21:38.305484,172.3
2765,2021-11-29 04:39:19.785287,69.79
2231,2021-11-29 05:14:15.896328,97.33
2914,2021-11-29 05:17:15.190586,61.19
425,2021-11-29 05:40:13.221105,55.77
195,2021-11-29 08:48:18.373138,43.21
26,2021-11-29 09:47:24.664461,62.39
2547,2021-11-29 10:01:44.891045,82.64
539,2021-11-29 12:39:04.466837,46.84
902,2021-11-29 15:34:14.949920,41.02
2390,2021-11-29 18:22:11.373409,35.22
517,2021-11-29 19:51:19.110217,140.08
2354,2021-11-29 21:30:47.627391,21.46
1322,2021-11-29 21:55:57.969019,117.9
610,2021-11-29 22:15:15.997960,156.71
789,2021-11-30 00:12:15.393719,73.47
147,2021-11-30 00:25:24.286544,95.32
829,2021-11-30 00:25:51.412035,118.21
1802,2021-11-30 01:17:39.283248,52.06
2051,2021-11-30 01:22:01.526562,36.0
506,2021-11-30 01:34:18.150841,65.02
889,2021-11-30 02:15:12.597645,46.29
1568,2021-11-30 02:59:24.353217,27.94
1127,2021-11-30 06:09:09.508394,30.48
807,2021-11-30 06:27:56.024726,258.4
1795,2021-11-30 06:41:09.651377,245.57
693,2021-11-30 07:10:05.897693,93.46
924,2021-11-30 07:40:15.714108,51.49
977,2021-11-30 10:05:08.411340,60.04
2270,2021-11-30 12:04:56.022219,33.68
2936,2021-11-30 14:30:39.306172,61.32
2391,2021-11-30 15:49:05.774539,242.3
209,2021-11-30 17:46:33.164209,118.32
1131,2021-11-30 18:03:12.101318,109.18
1306,2021-11-30 18:12:29.722944,299.2
1558,2021-11-30 19:01:16.250581,38.42
416,2021-11-30 19:39:11.635352,70.27
2631,2021-11-30 19:42:37.992165,98.44
2960,2021-11-30 20:49:58.282295,17.33
2296,2021-11-30 20:52:33.772536,66.54
1582,2021-11-30 21:19:32.598260,45.24
2151,2021-11-30 21:55:06.905369,88.37
2410,2021-11-30 22:20:43.031653,56.19
1776,2021-11-30 23:56:10.807211,58.81
295,2021-12-01 00:08:18.669947,134.26
1206,2021-12-01 00:14:39.395560,345.14
834,2021-12-01 00:56:00.897348,31.34
2353,2021-12-01 01:17:10.345617,38.05
1339,2021-12-01 01:56:13.233209,74.74
2503,2021-12-01 02:50:57.111084,69.28
738,2021-12-01 03:39:24.112085,169.67
2981,2021-12-01 04:09:06.702383,309.18
474,2021-12-01 04:41:57.301383,61.3
746,2021-12-01 04:42:10.769491,56.92
146,2021-12-01 04:51:34.867603,57.48
467,2021-12-01 06:36:27.954246,87.49
1708,2021-12-01 08:23:51.825914,142.96
213,2021-12-01 08:33:48.592636,144.63
1026,2021-12-01 10:32:43.024146,33.53
619,2021-12-01 12:10:04.448358,64.97
479,2021-12-01 12:41:14.468499,45.21
579,2021-12-01 13:00:34.444011,65.68
2769,2021-12-01 14:05:07.875803,77.12
2117,2021-12-01 14:07:56.051935,67.39
255,2021-12-01 15:02:37.325844,104.21
1468,2021-12-01 15:22:20.615779,57.46
627,2021-12-01 15:44:59.483718,105.99
2674,2021-12-01 16:18:44.195452,57.16
1220,2021-12-01 16:41:14.179599,70.25
1780,2021-12-01 17:44:23.393451,38.87
991,2021-12-01 19:04:53.506255,54.11
2229,2021-12-01 19:42:40.108374,85.49
1093,2021-12-01 20:02:20.802763,85.21
2027,2021-12-01 20:11:23.359586,6.86
1163,2021-12-01 21:26:11.346507,94.02
2026,2021-12-01 22:19:32.086654,357.14
991,2021-12-01 22:42:04.824831,18.42
932,2021-12-01 22:49:28.693251,409.42
1188,2021-12-01 22:51:42.577911,93.74
622,2021-12-01 23:07:49.198442,161.6
1683,2021-12-01 23:30:15.169801,236.42
1703,2021-12-02 01:10:32.901207,246.21
2292,2021-12-02 02:47:25.239380,124.94
1060,2021-12-02 03:47:01.135307,55.42
997,2021-12-02 04:37:58.925770,87.59
2654,2021-12-02 04:45:01.274994,27.4
2932,2021-12-02 05:13:56.537768,264.03
2368,2021-12-02 05:28:00.692724,124.65
472,2021-12-02 05:53:53.381246,39.65
1903,2021-12-02 09:38:46.355212,215.22
2035,2021-12-02 09:49:55.091474,43.81
1378,2021-12-02 09:56:13.858028,48.98
2404,2021-12-02 10:14:51.665613,182.48
2345,2021-12-02 10:37:53.066490,21.55
619,2021-12-02 11:08:52.206520,76.23
2772,2021-12-02 12:00:15.355259,96.42
447,2021-12-02 12:46:39.702085,74.57
2602,2021-12-02 12:49:14.909525,155.88
128,2021-12-02 12:58:15.482578,66.33
414,2021-12-02 13:08:44.071529,31.15
2737,2021-12-02 13:25:27.930630,294.62
707,2021-12-02 13:48:22.507500,66.99
243,2021-12-02 16:49:34.325768,48.65
2167,2021-12-02 19:05:57.444335,76.79
529,2021-12-02 19:23:54.529430,148.43
2597,2021-12-02 21:38:14.189236,97.14
2923,2021-12-02 21:40:03.637386,109.32
660,2021-12-02 21:42:48.745307,66.58
2040,2021-12-02 21:45:00.294995,96.2
1896,2021-12-02 22:11:44.682339,155.91
1457,2021-12-02 22:52:52.815729,73.05
1821,2021-12-03 02:39:06.719001,308.39
2888,2021-12-03 02:50:53.755286,50.47
894,2021-12-03 03:04:09.893754,26.29
2269,2021-12-03 03:39:09.447955,73.31
2314,2021-12-03 03:43:15.237892,160.29
2939,2021-12-03 04:11:57.492406,150.19
2067,2021-12-03 04:19:38.162156,37.71
2667,2021-12-03 04:19:49.762176,76.84
732,2021-12-03 07:10:22.565307,50.16
2152,2021-12-03 07:24:50.245025,71.89
2591,2021-12-03 07:25:29.307510,25.78
2097,2021-12-03 07:37:58.394907,107.69
485,2021-12-03 08:40:41.576703,311.51
2187,2021-12-03 10:01:07.851407,85.52
1321,2021-12-03 10:24:29.201642,189.99
222,2021-12-03 10:32:42.841371,287.97
477,2021-12-03 10:52:14.781447,150.82
2826,2021-12-03 11:54:41.850827,375.58
1821,2021-12-03 12:19:51.784656,294.6
1948,2021-12-03 13:01:52.697700,163.71
899,2021-12-03 13:09:37.614127,83.4
2527,2021-12-03 15:14:41.796855,82.01
2456,2021-12-03 15:39:59.894649,124.65
2789,2021-12-03 16:43:50.149767,60.33
2742,2021-12-03 17:30:29.024434,57.9
